date,convenience_store,store,county_number,county,category,category_name,vendor_no,vendor,item,description,pack,liter_size,state_btl_cost,btl_price,bottle_qty,total
03-02-2014 00:00,NULL,4949,82,Scott,1051010,AMERICAN GRAPE BRANDIES,115,Constellation Wine Company Inc.,53213,Paul Masson Grande Amber Brandy,24,200,1.78,2.67,24,64.08
01-12-2014 00:00,NULL,4148,10,Buchanan,1081030,COFFEE LIQUEURS,434,Luxco-St Louis,72816,Caffe Lolita Coffee Liqueur,12,750,5,7.5,12,90
29-10-2014 00:00,NULL,2596,90,Wapello,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41704,Uv Red (cherry) Vodka,12,750,6.5,9.75,12,117
21-01-2015 00:00,NULL,3986,97,Woodbury,1011200,STRAIGHT BOURBON WHISKIES,461,Campari(skyy),22157,Wild Turkey 101,12,1000,16.16,24.24,1,24.24
18-11-2014 00:00,NULL,5048,76,Pocahontas,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26828,Jack Daniels Old #7 Black Lbl,6,1750,28.69,43.04,6,258.24
15-10-2014 00:00,NULL,2600,62,Mahaska,1062300,FLAVORED RUM,65,Jim Beam Brands,44456,Cruzan Raspberry Rum,12,750,6.83,10.25,1,10.25
12-01-2015 00:00,NULL,2647,57,Linn,1012210,SINGLE MALT SCOTCH,305,MHW Ltd,5486,Macallan 12 Yr Single Malt Scotch,12,750,30.07,45.11,1,45.11
16-10-2014 00:00,NULL,2515,17,Cerro Gordo,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,16676,Basil Hayden 8YR,6,750,22.04,33.06,2,66.12
16-10-2014 00:00,NULL,4959,7,Black Hawk,1032080,IMPORTED VODKA,370,Pernod Ricard USA/Austin Nichols,34001,Absolut Swedish Vodka 80 Prf Mini,10,600,7.92,11.88,1,11.88
27-05-2014 00:00,NULL,3054,79,Poweshiek,1011200,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Distilleries Inc.,17956,Evan Williams Str Bourbon,12,750,6.87,10.3,3,30.9
04-02-2014 00:00,NULL,3625,77,Polk,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42716,Malibu Coconut Rum,12,750,7.5,11.24,12,134.88
23-04-2014 00:00,NULL,2667,97,Woodbury,1031080,80 PROOF VODKA,259,Heaven Hill Distilleries Inc.,35416,Burnett's Vodka 80 Prf,12,750,4.84,7.26,12,87.12
23-06-2014 00:00,Y,4654,1,Adair,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,11771,Black Velvet Mini,10,600,6.8,10.2,1,10.2
28-10-2014 00:00,NULL,3989,18,Cherokee,1012100,CANADIAN WHISKIES,55,Sazerac North America,12408,Canadian Ltd Whisky,6,1750,9.14,13.71,6,82.26
03-03-2014 00:00,NULL,2599,52,Johnson,1032200,IMPORTED VODKA - MISC,115,Constellation Wine Company Inc.,33827,Svedka Strawberry Colada,12,750,8.25,12.38,3,37.14
29-05-2014 00:00,NULL,2599,52,Johnson,1031080,80 PROOF VODKA,434,Luxco-St Louis,37217,Paramount Vodka,12,1000,4.25,6.38,12,76.56
13-03-2014 00:00,NULL,4108,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43338,Captain Morgan Spiced Rum,6,1750,17.75,26.62,6,159.72
17-03-2014 00:00,NULL,2152,17,Cerro Gordo,1012100,CANADIAN WHISKIES,65,Jim Beam Brands,15248,Windsor Canadian Pet,6,1750,8.92,13.38,6,80.28
15-07-2014 00:00,NULL,3542,66,Mitchell,1081030,COFFEE LIQUEURS,370,Pernod Ricard USA/Austin Nichols,67527,Kahlua Coffee Liqueur,12,1000,15.24,22.86,3,68.58
27-08-2014 00:00,NULL,2502,77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5036,Glenlivet 12 Yr Malt Scotch,12,750,22.49,33.74,12,404.88
19-05-2014 00:00,NULL,2512,52,Johnson,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,65,Jim Beam Brands,73526,Dekuyper Melon Liqueur,12,750,5.3,8.45,12,101.4
05-03-2014 00:00,NULL,2649,31,Dubuque,1062310,SPICED RUM,260,Diageo Americas,43334,Captain Morgan Spiced Rum,24,375,5,7.5,4,30
06-02-2014 00:00,NULL,2846,57,Linn,1011100,BLENDED WHISKIES,434,Luxco-St Louis,24158,Hawkeye Blend Whiskey,6,1750,7.38,11.07,6,66.42
07-07-2014 00:00,Y,4658,42,Hardin,1062310,SPICED RUM,260,Diageo Americas,43336,Captain Morgan Original Spiced,12,750,9,13.5,12,162
09-01-2014 00:00,NULL,3925,48,Iowa,1022100,TEQUILA,65,Jim Beam Brands,89837,Hornitos Gold,12,1000,15.74,23.61,3,70.83
14-01-2014 00:00,NULL,3989,18,Cherokee,1062310,SPICED RUM,260,Diageo Americas,43331,Captain Morgan Spiced Rum Mini,12,500,5.5,8.25,3,24.75
04-09-2014 00:00,NULL,2633,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45277,Paramount White Rum,12,1000,4.34,6.51,108,703.08
01-10-2014 00:00,NULL,3354,82,Scott,1012100,CANADIAN WHISKIES,260,Diageo Americas,11297,Crown Royal Canadian Whisky,12,1000,18.5,27.75,24,666
03-02-2014 00:00,NULL,3606,38,Grundy,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.32,2,34.64
14-04-2014 00:00,Y,4892,82,Scott,1081200,CREAM LIQUEURS,300,Mccormick Distilling Company,65200,Tequila Rose Liqueur,12,750,9.33,13.99,1,13.99
06-01-2014 00:00,NULL,4829,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,305,MHW Ltd,64000,Absente,12,750,22.67,34,2,68
06-03-2014 00:00,NULL,2587,77,Polk,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
02-10-2014 00:00,NULL,2561,77,Polk,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,6,107.64
02-09-2014 00:00,NULL,4990,15,Cass,1031080,80 PROOF VODKA,434,Luxco-St Louis,36306,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
20-03-2014 00:00,NULL,3565,52,Johnson,1022100,TEQUILA,395,Proximo,87509,1800 Silver Tequila,12,375,8.96,13.44,2,26.88
15-07-2014 00:00,NULL,3529,18,Cherokee,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19067,Jim Beam,12,1000,12.08,18.12,2,36.24
11-02-2014 00:00,NULL,4236,99,Wright,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36908,Mccormick Vodka Pet,6,1750,7.47,11.21,6,67.26
26-03-2014 00:00,NULL,3819,96,Winneshiek,1042100,IMPORTED DRY GINS,260,Diageo Americas,28867,Tanqueray Gin,12,1000,14.99,22.48,12,269.76
26-01-2015 00:00,Y,4522,50,Jasper,1062310,SPICED RUM,259,Heaven Hill Brands,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,3,26.01
26-02-2014 00:00,Y,4977,97,Woodbury,1052010,IMPORTED GRAPE BRANDIES,389,REMY COINTREAU USA         .,49186,Remy Martin Vsop Cognac,12,750,20.84,31.26,4,125.04
06-02-2014 00:00,NULL,4260,20,Clarke,1051110,BLACKBERRY BRANDIES,434,Luxco-St Louis,55086,Paramount Blackberry Brandy,12,750,5.48,8.22,12,98.64
05-01-2015 00:00,NULL,4312,78,Pottawattamie,1062310,SPICED RUM,35,"Bacardi U.S.A., Inc.",43205,Bacardi Oakheart,12,750,7.5,11.25,1,11.25
26-03-2014 00:00,Y,4888,97,Woodbury,1701100,DECANTERS & SPECIALTY PACKAGES,192,Sidney Frank Importing Co.,3136,Jagermeister T-Shirt Pack,12,750,12.05,18.08,6,108.48
28-10-2014 00:00,NULL,4337,60,Lyon,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19476,Maker's Mark,12,750,16.79,25.19,4,100.76
04-02-2014 00:00,Y,4434,60,Lyon,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19064,Jim Beam,24,375,4.76,7.14,3,21.42
12-03-2014 00:00,NULL,3650,47,Ida,1041100,AMERICAN DRY GINS,350,Luxco-Cleveland,31654,Paramount Gin,24,375,1.99,2.98,3,8.94
24-02-2014 00:00,NULL,3562,29,Des Moines,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41876,Uv Coconut Vodka,12,750,6.5,9.74,12,116.88
10-06-2014 00:00,NULL,2848,77,Polk,1031080,80 PROOF VODKA,55,Sazerac North America,37938,Skol Vodka,6,1750,7.11,10.67,6,64.02
23-10-2014 00:00,NULL,3540,82,Scott,1081700,DISTILLED SPIRITS SPECIALTY,384,Piedmont Distillers,76036,Midnight Moon Apple Pie,6,750,11,16.5,6,99
24-02-2014 00:00,NULL,2515,17,Cerro Gordo,1081390,IMPORTED SCHNAPPS,421,Sazerac Co. Inc.,69638,Dr. Mcgillicuddy's Cherry Schnapps,6,1750,14.66,21.99,12,263.88
12-06-2014 00:00,NULL,2561,77,Polk,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40193,New Amsterdam Pineapple,12,750,6.9,10.35,12,124.2
03-03-2014 00:00,NULL,3612,49,Jackson,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,2,12.28
09-01-2014 00:00,NULL,4085,7,Black Hawk,1031200,FLAVORED VODKA,380,Phillips Beverage Company,40407,UV Salty Watermelon Mini,6,500,4.94,7.41,6,44.46
23-09-2014 00:00,NULL,4939,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43037,Bacardi Gold Rum,12,1000,9.5,14.25,2,28.5
26-02-2015 00:00,NULL,2806,23,Clinton,1031080,80 PROOF VODKA,434,Luxco-St Louis,36308,Hawkeye Vodka,6,1750,7.17,10.76,6,64.56
09-01-2014 00:00,NULL,3692,57,Linn,1081340,ROOT BEER SCHNAPPS,380,Phillips Beverage Company,84617,Phillips Root Beer Schnapps,12,1000,5.5,8.25,12,99
13-10-2014 00:00,NULL,2648,77,Polk,1081400,TRIPLE SEC,434,Luxco-St Louis,86250,Juarez Triple Sec,12,750,2.67,4.01,12,48.12
14-05-2014 00:00,NULL,4171,31,Dubuque,1012200,SCOTCH WHISKIES,35,Bacardi U.S.A. Inc.,4867,Dewar's White Label Scotch,12,1000,16.87,25.31,2,50.62
18-02-2015 00:00,NULL,3943,85,Story,1051140,PEACH BRANDIES,434,Luxco-St Louis,56206,Paramount Peach Flavored Brandy,12,750,5.48,8.22,2,16.44
11-08-2014 00:00,NULL,2190,77,Polk,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,192,Sidney Frank Importing Co.,65258,Jagermeister Liqueur,6,1750,26.05,39.08,6,234.48
18-03-2014 00:00,NULL,2656,22,Clayton,1012100,CANADIAN WHISKIES,115,Constellation Wine Company Inc.,10553,Black Velvet Cinnamon Rush,12,750,6.75,10.13,1,10.13
25-02-2014 00:00,NULL,4102,85,Story,1071100,AMERICAN COCKTAILS,395,Proximo,58872,Jose Cuervo Authentic Light Margarita Lime,6,1750,8.2,12.3,6,73.8
03-04-2014 00:00,Y,4684,91,Warren,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75212,Kinky Blue Mini,6,500,4.96,7.44,1,7.44
20-08-2014 00:00,NULL,2599,52,Johnson,1032080,IMPORTED VODKA,260,Diageo Americas,34457,Ketel One Imported Vodka,12,1000,17.5,26.25,12,315
04-08-2014 00:00,NULL,3908,56,Lee,1012200,SCOTCH WHISKIES,260,Diageo Americas,10008,Scoresby Rare Scotch,6,1750,10.5,15.75,6,94.5
25-08-2014 00:00,NULL,2590,57,Linn,1031080,80 PROOF VODKA,297,Laird And Company,35913,Five O'clock Vodka,48,200,1.13,1.7,10,17
18-03-2014 00:00,NULL,4177,64,Marshall,1031080,80 PROOF VODKA,260,Diageo Americas,37994,Smirnoff Vodka 80 Prf,24,375,4.75,7.13,8,57.04
17-02-2014 00:00,NULL,3805,82,Scott,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26821,Jack Daniels Old #7 Black Lbl Mini,12,500,8.63,12.95,1,12.95
31-03-2014 00:00,NULL,2599,52,Johnson,1041100,AMERICAN DRY GINS,260,Diageo Americas,30316,Gordon's Gin London Dry,12,750,5,7.49,12,89.88
02-04-2014 00:00,NULL,3825,77,Polk,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34423,Grey Goose Vodka,12,375,9,13.5,12,162
15-05-2014 00:00,NULL,4801,77,Polk,1062310,SPICED RUM,260,Diageo Americas,43336,Captain Morgan Original Spiced,12,750,8.75,13.12,12,157.44
25-03-2014 00:00,NULL,3529,18,Cherokee,1022100,TEQUILA,395,Proximo,89193,Jose Cuervo Especial Reposado Tequila,48,200,3,4.49,4,17.96
06-08-2014 00:00,NULL,3757,97,Woodbury,1041100,AMERICAN DRY GINS,297,Laird And Company,29998,Five O'clock Gin,6,1750,7.33,11,6,66
11-08-2014 00:00,NULL,4283,57,Linn,1031080,80 PROOF VODKA,55,Sazerac North America,35317,Barton Vodka,12,1000,3.97,5.96,12,71.52
29-05-2014 00:00,NULL,3920,23,Clinton,1052010,IMPORTED GRAPE BRANDIES,420,Moet Hennessy USA Inc.,48105,Hennessy VS,12,375,9.75,14.63,4,58.52
20-01-2014 00:00,NULL,2648,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,11290,Crown Royal Canadian Whisky Mini,10,300,6.9,10.35,3,31.05
28-10-2014 00:00,Y,4926,77,Polk,1081200,CREAM LIQUEURS,260,Diageo Americas,68036,Bailey's Original Irish Cream,12,750,13.25,19.88,2,39.76
13-10-2014 00:00,Y,4876,57,Linn,1011100,BLENDED WHISKIES,260,Diageo Americas,25604,Seagrams 7 Crown Bl Whiskey,24,375,3.5,5.25,24,126
10-09-2014 00:00,NULL,2505,8,Boone,1031080,80 PROOF VODKA,434,Luxco-St Louis,36305,Hawkeye Vodka,12,750,3.34,5.01,12,60.12
14-04-2014 00:00,NULL,2613,78,Pottawattamie,1011100,BLENDED WHISKIES,297,Laird And Company,23826,Five Star,12,750,3.46,5.19,12,62.28
17-03-2014 00:00,NULL,4303,29,Des Moines,1031080,80 PROOF VODKA,260,Diageo Americas,37418,Popov Vodka 80 Prf,6,1750,8.5,12.75,3,38.25
17-02-2014 00:00,NULL,3562,29,Des Moines,1032080,IMPORTED VODKA,395,Proximo,34935,Three Olives Vodka,12,750,11.17,16.76,12,201.12
03-04-2014 00:00,NULL,2545,52,Johnson,1022100,TEQUILA,410,The Patron Spirits Company,88296,Patron Tequila Silver,12,750,27,40.5,2,81
24-07-2014 00:00,NULL,3773,57,Linn,1011200,STRAIGHT BOURBON WHISKIES,306,Mississippi River Distilling Co.,27479,Cody Road Bourbon,6,750,19.17,28.76,6,172.56
04-08-2014 00:00,NULL,4312,78,Pottawattamie,1062310,SPICED RUM,260,Diageo Americas,43418,Captain Morgan Tattoo,12,750,8.75,13.13,2,26.26
17-03-2014 00:00,NULL,2506,29,Des Moines,1011250,SINGLE BARREL BOURBON WHISKIES,259,Heaven Hill Distilleries Inc.,18120,Evan Williams Vintage,6,750,13.25,20.38,2,40.76
04-11-2014 00:00,NULL,4246,73,Page,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45246,Paramount Gold Rum,12,750,4.34,6.51,3,19.53
14-10-2014 00:00,NULL,2553,88,Union,1012200,SCOTCH WHISKIES,260,Diageo Americas,10008,Scoresby Rare Scotch,6,1750,10.5,15.75,6,94.5
10-11-2014 00:00,Y,4608,78,Pottawattamie,1011200,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Distilleries Inc.,17956,Evan Williams Str Bourbon,12,750,6.81,10.55,6,63.3
07-05-2014 00:00,NULL,3943,85,Story,1012200,SCOTCH WHISKIES,260,Diageo Americas,5326,Johnnie Walker Black,12,750,20.5,30.75,1,30.75
27-05-2014 00:00,NULL,4015,85,Story,1012200,SCOTCH WHISKIES,260,Diageo Americas,5346,Johnnie Walker Red,12,750,14,20.99,12,251.88
18-08-2014 00:00,NULL,4155,57,Linn,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43028,Admiral Nelson Spiced Rum,6,1750,11.55,17.33,6,103.98
21-08-2014 00:00,Y,4382,77,Polk,1032080,IMPORTED VODKA,35,Bacardi U.S.A. Inc.,34423,Grey Goose Vodka,12,375,9,13.5,6,81
30-06-2014 00:00,Y,4392,77,Polk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26826,Jack Daniels Old #7 Black Lbl,12,750,14.53,21.8,12,261.6
01-07-2014 00:00,NULL,3789,62,Mahaska,1011200,STRAIGHT BOURBON WHISKIES,259,Heaven Hill Distilleries Inc.,17956,Evan Williams Str Bourbon,12,750,6.87,10.31,12,123.72
21-07-2014 00:00,NULL,5034,0,NULL,1081315,CINNAMON SCHNAPPS,65,Jim Beam Brands,82611,Dekuyper Hot Damn!,12,750,6.3,9.45,2,18.9
10-04-2014 00:00,NULL,4077,7,Black Hawk,1081200,CREAM LIQUEURS,205,E AND J GALLO WINERY,80136,E & J Cask & Cream,12,750,5.5,8.25,2,16.5
20-01-2014 00:00,NULL,2603,82,Scott,1032200,IMPORTED VODKA - MISC,434,LUXCO,35692,Pearl Caramel Vodka,12,750,7.86,11.79,3,35.37
27-05-2014 00:00,NULL,2604,75,Plymouth,1022100,TEQUILA,330,Monsieur Henri Wines Ltd.,89496,Margaritaville Gold Tequila,12,750,6.51,10.27,6,61.62
24-04-2014 00:00,NULL,3993,7,Black Hawk,1031080,80 PROOF VODKA,297,Laird And Company,35916,Five O'clock,12,750,3.37,5.06,12,60.72
29-04-2014 00:00,NULL,3942,86,Tama,1012200,SCOTCH WHISKIES,260,Diageo Americas,10278,Usher's Green Stripe,6,1750,10,14.99,6,89.94
19-02-2014 00:00,NULL,4201,97,Woodbury,1062310,SPICED RUM,259,Heaven Hill Distilleries Inc.,43026,Admiral Nelson Spiced Rum,12,750,5.78,8.67,12,104.04
09-04-2014 00:00,NULL,4509,85,Story,1032200,IMPORTED VODKA - MISC,115,Constellation Wine Company Inc.,34839,Svedka Citron Vodka,12,750,8.25,12.38,12,148.56
10-07-2014 00:00,NULL,2616,23,Clinton,1011100,BLENDED WHISKIES,297,Laird And Company,23824,Five Star,24,375,2,3,24,72
27-08-2014 00:00,Y,4452,97,Woodbury,1062310,SPICED RUM,260,Diageo Americas,43333,Captain Morgan Spiced Rum Pet,48,200,2.13,3.2,48,153.6
14-10-2014 00:00,NULL,3808,7,Black Hawk,1031080,80 PROOF VODKA,55,Sazerac North America,37937,Skol Vodka,12,1000,4.42,6.63,12,79.56
20-05-2014 00:00,NULL,4117,30,Dickinson,1031080,80 PROOF VODKA,300,Mccormick Distilling Company,36904,Mccormick Vodka Pet,24,375,1.8,2.69,4,10.76
12-01-2015 00:00,NULL,2521,77,Polk,1031080,80 PROOF VODKA,260,Diageo Americas,37996,Smirnoff Vodka 80 Prf,12,750,8.25,12.38,12,148.56
10-02-2015 00:00,Y,5023,57,Linn,1051010,AMERICAN GRAPE BRANDIES,205,E AND J GALLO WINERY,52593,E & J Vs Brandy,24,200,1.96,2.94,24,70.56
19-05-2014 00:00,NULL,4312,78,Pottawattamie,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19112,Jim Beam Devil's Cut,12,750,15.23,22.85,3,68.55
12-11-2014 00:00,NULL,2572,7,Black Hawk,1052010,IMPORTED GRAPE BRANDIES,389,REMY COINTREAU USA         .,49186,Remy Martin Vsop Cognac,12,750,21.49,32.24,2,64.48
17-02-2015 00:00,NULL,4131,77,Polk,1071100,AMERICAN COCKTAILS,55,Sazerac North America,57174,Chi-Chi's Skinny Margarita,6,1750,6.5,9.75,6,58.5
22-10-2014 00:00,NULL,3785,77,Polk,1081600,WHISKEY LIQUEUR,421,Sazerac Co. Inc.,64864,Fireball Cinnamon Whisky,24,375,5.33,8,24,192
29-07-2014 00:00,NULL,2205,73,Page,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26827,Jack Daniels Old #7 Black Lbl,12,1000,17.9,26.85,12,322.2
12-02-2014 00:00,NULL,2465,31,Dubuque,1012200,SCOTCH WHISKIES,260,Diageo Americas,5327,Johnnie Walker Black,12,1000,27.25,40.87,12,490.44
23-07-2014 00:00,Y,4818,96,Winneshiek,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,259,Heaven Hill Distilleries Inc.,72722,Christian Brothers Honey,12,750,5.43,8.15,12,97.8
26-02-2014 00:00,NULL,4847,82,Scott,1031080,80 PROOF VODKA,55,Sazerac North America,35946,Fleischmann's Royal Vodka,12,750,3.5,5.25,2,10.5
03-02-2014 00:00,NULL,2512,52,Johnson,1081200,CREAM LIQUEURS,260,Diageo Americas,68037,Bailey's Original Irish Cream,12,1000,17.25,25.88,12,310.56
11-02-2014 00:00,NULL,2565,21,Clay,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41693,Uv Blue (raspberry) Vodka,12,750,6.5,9.74,12,116.88
19-02-2014 00:00,NULL,2649,31,Dubuque,1051010,AMERICAN GRAPE BRANDIES,296,F. Korbel and Brothers Inc.,52806,Korbel Brandy,12,750,5.7,8.55,12,102.6
02-12-2014 00:00,NULL,2522,30,Dickinson,1031080,80 PROOF VODKA,421,"Sazerac Co., Inc.",36978,Nikolai Vodka,6,1750,6.92,10.38,6,62.28
14-01-2015 00:00,NULL,3943,85,Story,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,434,Luxco-St Louis,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56
12-01-2015 00:00,NULL,2618,57,Linn,1062310,SPICED RUM,322,U.S. Distilled Prod. Co,77318,Rondiaz Rum Spiced,6,1750,10,15,6,90
21-07-2014 00:00,NULL,5034,0,NULL,1022100,TEQUILA,395,Proximo,89199,Jose Cuervo Especial Reposado Square,12,375,5.5,8.25,2,16.5
02-07-2014 00:00,NULL,2130,7,Black Hawk,1081600,WHISKEY LIQUEUR,85,Brown-Forman Corporation,86916,Southern Comfort 100 Prf,12,750,11.65,17.48,12,209.76
11-03-2014 00:00,NULL,4291,88,Union,1012100,CANADIAN WHISKIES,260,Diageo Americas,11297,Crown Royal Canadian Whisky,12,1000,18.25,27.37,12,328.44
12-08-2014 00:00,NULL,4173,71,O'Brien,1011100,BLENDED WHISKIES,260,Diageo Americas,25608,Seagrams 7 Crown Bl Whiskey,6,1750,11.96,17.94,12,215.28
04-06-2014 00:00,NULL,5003,82,Scott,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43124,Bacardi Superior Rum,24,375,4.5,6.75,24,162
12-02-2014 00:00,NULL,2594,97,Woodbury,1031080,80 PROOF VODKA,260,Diageo Americas,37996,Smirnoff Vodka 80 Prf,12,750,8.25,12.37,12,148.44
10-02-2014 00:00,NULL,3784,10,Buchanan,1081390,IMPORTED SCHNAPPS,421,Sazerac Co. Inc.,69637,Dr. Mcgillicuddy's Cherry Schnapps,12,1000,11,16.5,12,198
13-02-2014 00:00,NULL,4829,77,Polk,1012100,CANADIAN WHISKIES,260,Diageo Americas,10836,Crown Royal Black,12,750,17,25.49,2,50.98
28-07-2014 00:00,NULL,2190,77,Polk,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,31666,Paramount Gin Traveler,12,750,3.4,5.1,12,61.2
20-05-2014 00:00,NULL,3390,30,Dickinson,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75214,Kinky Blue,12,750,10,15,24,360
06-08-2014 00:00,NULL,5003,82,Scott,1031080,80 PROOF VODKA,205,E AND J GALLO WINERY,36971,New Amsterdam Vodka,6,1750,13.32,19.98,12,239.76
25-11-2014 00:00,NULL,4194,50,Jasper,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43128,Bacardi Superior Rum,6,1750,13.5,21,6,126
24-03-2014 00:00,Y,4633,78,Pottawattamie,1011200,STRAIGHT BOURBON WHISKIES,461,Campari(skyy),22151,Wild Turkey 101 Mini,12,500,8.91,13.36,2,26.72
14-05-2014 00:00,NULL,2585,55,Kossuth,1082900,MISC. IMPORTED CORDIALS & LIQUEURS,330,Monsieur Henri Wines Ltd.,66936,Grangala Triple Orange Liqueur,12,750,11.02,16.53,2,33.06
16-01-2014 00:00,NULL,3692,57,Linn,1062300,FLAVORED RUM,370,Pernod Ricard USA/Austin Nichols,42716,Malibu Coconut Rum,12,750,7.5,11.24,12,134.88
04-02-2015 00:00,NULL,2501,85,Story,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26906,Jack Daniels Single Barrel Why.,6,750,27.09,40.64,2,81.28
07-10-2014 00:00,NULL,4176,57,Linn,1041100,AMERICAN DRY GINS,434,Luxco-St Louis,30526,Hawkeye Gin,12,750,3.44,5.16,12,61.92
03-12-2014 00:00,NULL,3869,52,Johnson,1032200,IMPORTED VODKA - MISC,115,"Constellation Wine Company, Inc.",34812,Svedka Raspberry Vodka,12,750,8.25,12.38,3,37.14
02-04-2014 00:00,NULL,2502,77,Polk,1062200,PUERTO RICO & VIRGIN ISLANDS RUM,35,Bacardi U.S.A. Inc.,43126,Bacardi Superior Rum,12,750,8,12,12,144
19-08-2014 00:00,NULL,4010,65,Mills,1011100,BLENDED WHISKIES,65,Jim Beam Brands,24456,Kessler Blend Whiskey,12,750,5.51,8.27,12,99.24
16-04-2014 00:00,NULL,4129,85,Story,1012200,SCOTCH WHISKIES,260,Diageo Americas,5319,Johnnie Walker Platinum,6,750,59.99,89.99,2,179.98
02-02-2015 00:00,NULL,3868,57,Linn,1011100,BLENDED WHISKIES,260,Diageo Americas,27554,Seagrams Seven Crown Dark Honey,12,750,8.18,12.27,12,147.24
22-05-2014 00:00,NULL,4802,77,Polk,1011200,STRAIGHT BOURBON WHISKIES,65,Jim Beam Brands,19066,Jim Beam,12,750,10.49,15.74,12,188.88
21-05-2014 00:00,NULL,3869,52,Johnson,1031200,FLAVORED VODKA,205,E AND J GALLO WINERY,40593,New Amsterdam Peach,24,375,3.5,5.25,4,21
28-05-2014 00:00,NULL,3722,97,Woodbury,1031200,FLAVORED VODKA,380,Phillips Beverage Company,41989,Uv Cake Vodka,12,750,6.25,9.49,12,113.88
13-03-2014 00:00,NULL,3769,7,Black Hawk,1031080,80 PROOF VODKA,260,Diageo Americas,37996,Smirnoff Vodka 80 Prf,12,750,8.25,12.37,12,148.44
03-09-2014 00:00,NULL,2178,3,Allamakee,1081900,MISC. AMERICAN CORDIALS & LIQUEURS,322,U.S. Distilled Prod. Co,75214,Kinky Blue,12,750,10,15,12,180
17-02-2015 00:00,NULL,2578,34,Floyd,1012100,CANADIAN WHISKIES,260,Diageo Americas,10815,Crown Royal Maple Mini,10,300,7.35,11.03,2,22.06
07-11-2014 00:00,NULL,4223,7,Black Hawk,1011300,TENNESSEE WHISKIES,85,Brown-Forman Corporation,26827,Jack Daniels Old #7 Black Lbl,12,1000,17.9,26.85,4,107.4
27-01-2014 00:00,NULL,2629,78,Pottawattamie,1022100,TEQUILA,395,Proximo,89197,Jose Cuervo Especial Reposado Tequila,12,1000,12.5,18.74,12,224.88
23-01-2014 00:00,NULL,2587,77,Polk,1031080,80 PROOF VODKA,434,LUXCO,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59
